Price,Close,High,Low,Open,Volume,GMM_Label,Max_Prob
2013-08-21,17905.91015625,18567.69921875,17807.189453125,18545.439453125,17400.0,1,0.9999802195807308
2013-08-22,18312.939453125,18349.8203125,17759.58984375,17896.83984375,19800.0,1,0.9999907649536636
2013-08-23,18519.439453125,18546.599609375,18210.75,18386.529296875,19200.0,1,0.7166373779184803
2013-08-26,18558.130859375,18728.189453125,18488.9296875,18602.560546875,17200.0,2,0.9907435209337637
2013-08-27,17968.080078125,18460.720703125,17921.8203125,18460.720703125,17800.0,1,0.9999944377654256
2013-08-28,17996.150390625,18101.83984375,17448.7109375,17851.439453125,21400.0,1,0.9999849900806984
2013-08-29,18401.0390625,18455.66015625,18071.220703125,18073.66015625,18600.0,1,0.9982557027630053
2013-08-30,18619.720703125,18679.259765625,18272.759765625,18424.720703125,18600.0,1,0.9829000210751272
2013-09-02,18886.130859375,18942.060546875,18678.9296875,18691.830078125,10800.0,2,0.9296263798814401
2013-09-03,18234.66015625,19007.310546875,18166.169921875,19002.76953125,19400.0,1,0.9999557564872998
